ano,id_municipio,tipo_ligacao_rede_geral,grupo_idade,cor_raca,moradores
2022,2913606,"Não possui ligação com a rede geral - Fonte, nascente ou mina",10 a 14 anos,Parda,211
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",10 a 14 anos,Branca,42
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",10 a 14 anos,Indígena,70
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa",10 a 14 anos,Indígena,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",10 a 14 anos,Indígena,
2022,2913606,"Não possui ligação com a rede geral - Fonte, nascente ou mina",15 a 19 anos,Preta,81
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",15 a 19 anos,Indígena,27
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",15 a 19 anos,Amarela,1
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",15 a 19 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",15 a 19 anos,Preta,53
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",15 a 19 anos,Indígena,26
2022,2913606,Não possui ligação com a rede geral,20 a 24 anos,Branca,182
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,20 a 24 anos,Parda,5864
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",20 a 24 anos,Preta,67
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba",20 a 24 anos,Parda,26
2022,2913606,Não possui ligação com a rede geral - Outra,25 a 29 anos,Amarela,
2022,2913606,Não possui ligação com a rede geral - Água da chuva armazenada,25 a 29 anos,Branca,
2022,2913606,Não possui ligação com a rede geral - Água da chuva armazenada,25 a 29 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",25 a 29 anos,Preta,85
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",25 a 29 anos,Indígena,38
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa",25 a 29 anos,Preta,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa",25 a 29 anos,Parda,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",30 a 34 anos,Indígena,24
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina",30 a 34 anos,Parda,12
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés",30 a 34 anos,Branca,2
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina",35 a 39 anos,Branca,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",35 a 39 anos,Preta,78
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés",35 a 39 anos,Branca,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",40 a 44 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",40 a 44 anos,Indígena,24
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra",40 a 44 anos,Parda,8
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",40 a 44 anos,Indígena,22
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",45 a 49 anos,Preta,93
2022,2913606,Não possui ligação com a rede geral - Outra,50 a 54 anos,Amarela,
2022,2913606,Não possui ligação com a rede geral - Poço profundo ou artesiano,50 a 54 anos,Indígena,56
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra",50 a 54 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa",50 a 54 anos,Preta,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba",50 a 54 anos,Preta,3
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",60 a 64 anos,Indígena,13
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",60 a 64 anos,Branca,20
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina",60 a 64 anos,Preta,3
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba",60 a 64 anos,Preta,1
2022,2913606,Não possui ligação com a rede geral - Outra,65 a 69 anos,Indígena,3
2022,2913606,"Não possui ligação com a rede geral - Fonte, nascente ou mina",65 a 69 anos,Parda,95
2022,2913606,Não possui ligação com a rede geral - Água da chuva armazenada,65 a 69 anos,Indígena,3
2022,2913606,Não possui ligação com a rede geral - Poço profundo ou artesiano,65 a 69 anos,Branca,78
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa",65 a 69 anos,Preta,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba",65 a 69 anos,Preta,5
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés",65 a 69 anos,Preta,1
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,70 a 74 anos,Branca,984
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",70 a 74 anos,Branca,7
2022,2913606,Não possui ligação com a rede geral - Carro-pipa,75 a 79 anos,Indígena,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",75 a 79 anos,Parda,39
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",75 a 79 anos,Preta,9
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",75 a 79 anos,Indígena,7
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra",75 a 79 anos,Branca,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa",75 a 79 anos,Parda,
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",75 a 79 anos,Parda,40
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",75 a 79 anos,Preta,
2022,2913606,Não possui ligação com a rede geral,80 a 84 anos,Amarela,
2022,2913606,Não possui ligação com a rede geral - Carro-pipa,80 a 84 anos,Preta,
2022,2913606,Não possui ligação com a rede geral - Carro-pipa,80 a 84 anos,Branca,1
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,80 a 84 anos,Amarela,7
2022,2913606,Não possui ligação com a rede geral - Poço profundo ou artesiano,80 a 84 anos,Parda,60
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina",80 a 84 anos,Preta,2
2022,2913606,Não possui ligação com a rede geral - Poço profundo ou artesiano,85 a 89 anos,Parda,29
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra",85 a 89 anos,Preta,
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",85 a 89 anos,Indígena,5
2022,2913606,Não possui ligação com a rede geral - Poço profundo ou artesiano,90 a 94 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa",90 a 94 anos,Preta,
2022,2913606,Não possui ligação com a rede geral - Água da chuva armazenada,95 a 99 anos,Branca,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",95 a 99 anos,Parda,2
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",95 a 99 anos,Indígena,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa",95 a 99 anos,Indígena,
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",95 a 99 anos,Parda,3
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina",95 a 99 anos,Preta,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",95 a 99 anos,Branca,
2022,2913606,Não possui ligação com a rede geral,100 anos ou mais,Amarela,
2022,2913606,Não possui ligação com a rede geral - Carro-pipa,100 anos ou mais,Preta,
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",100 anos ou mais,Parda,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra",100 anos ou mais,Indígena,
2022,2913606,Não possui ligação com a rede geral,0 a 4 anos,Preta,262
2022,2913606,Não possui ligação com a rede geral - Outra,0 a 4 anos,Amarela,
2022,2913606,Não possui ligação com a rede geral - Carro-pipa,0 a 4 anos,Preta,2
2022,2913606,"Não possui ligação com a rede geral - Fonte, nascente ou mina",0 a 4 anos,Preta,58
2022,2913606,"Não possui ligação com a rede geral - Fonte, nascente ou mina",0 a 4 anos,Parda,192
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa",0 a 4 anos,Preta,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa",0 a 4 anos,Branca,1
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina",0 a 4 anos,Branca,1
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",0 a 4 anos,Parda,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",0 a 4 anos,Indígena,24
2022,2913606,Não possui ligação com a rede geral - Água da chuva armazenada,5 a 9 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",10 a 14 anos,Amarela,1
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",10 a 14 anos,Preta,62
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",10 a 14 anos,Preta,49
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",10 a 14 anos,Preta,
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,15 a 19 anos,Indígena,267
2022,2913606,"Não possui ligação com a rede geral - Fonte, nascente ou mina",15 a 19 anos,Parda,203
2022,2913606,Não possui ligação com a rede geral - Poço profundo ou artesiano,15 a 19 anos,Preta,150
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",15 a 19 anos,Indígena,40
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa",15 a 19 anos,Parda,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra",20 a 24 anos,Indígena,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",20 a 24 anos,Preta,1
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",20 a 24 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés",20 a 24 anos,Parda,2
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",25 a 29 anos,Branca,54
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra",25 a 29 anos,Parda,17
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",25 a 29 anos,Indígena,55
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina",25 a 29 anos,Branca,2
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés",25 a 29 anos,Indígena,
2022,2913606,Não possui ligação com a rede geral - Água da chuva armazenada,30 a 34 anos,Preta,4
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",30 a 34 anos,Parda,114
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",30 a 34 anos,Parda,94
2022,2913606,Não possui ligação com a rede geral,35 a 39 anos,Parda,1033
2022,2913606,Não possui ligação com a rede geral,35 a 39 anos,Indígena,261
2022,2913606,Não possui ligação com a rede geral - Água da chuva armazenada,35 a 39 anos,Preta,9
2022,2913606,Não possui ligação com a rede geral - Poço profundo ou artesiano,35 a 39 anos,Indígena,82
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",35 a 39 anos,Amarela,2
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra",35 a 39 anos,Preta,8
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina",35 a 39 anos,Preta,9
2022,2913606,Não possui ligação com a rede geral - Carro-pipa,40 a 44 anos,Indígena,1
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",40 a 44 anos,Branca,57
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",40 a 44 anos,Parda,162
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra",40 a 44 anos,Preta,2
2022,2913606,Não possui ligação com a rede geral - Carro-pipa,45 a 49 anos,Amarela,
2022,2913606,Não possui ligação com a rede geral - Carro-pipa,45 a 49 anos,Preta,1
2022,2913606,"Não possui ligação com a rede geral - Fonte, nascente ou mina",45 a 49 anos,Preta,82
2022,2913606,"Não possui ligação com a rede geral - Fonte, nascente ou mina",50 a 54 anos,Indígena,49
2022,2913606,Não possui ligação com a rede geral - Água da chuva armazenada,50 a 54 anos,Branca,3
2022,2913606,Não possui ligação com a rede geral - Poço profundo ou artesiano,50 a 54 anos,Branca,84
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",50 a 54 anos,Preta,63
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra",50 a 54 anos,Parda,4
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina",50 a 54 anos,Branca,4
